"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB08mB_ss4_1","f__Cryosericaceae","B","B_ss4_1",25
"FLB08mB_ss4_2a","f__Cryosericaceae","B","B_ss4_2a",59
"FLB10mA_ss4_1","f__Cryosericaceae","A","A_ss4_1",57
"FLB10mA_ss4_2a","f__Cryosericaceae","A","A_ss4_2",124
"FLB10mA_ss4_2b","f__Cryosericaceae","A","A_ss4_2",84
"FLB10mA_ss4_3a","f__Cryosericaceae","A","A_ss4_3",75
"FLB10mA_ss4_3b","f__Cryosericaceae","A","A_ss4_3",38
"FLB10mB_ss4_1","f__Cryosericaceae","B","B_ss4_1",233
"FLB10mB_ss4_2a","f__Cryosericaceae","B","B_ss4_2",561
"FLB10mB_ss4_2b","f__Cryosericaceae","B","B_ss4_2",427
"FLB10mB_ss4_3a","f__Cryosericaceae","B","B_ss4_3",576
"FLB10mB_ss4_3b","f__Cryosericaceae","B","B_ss4_3",415
"FLB10mSdA_ss4_1","f__Cryosericaceae","dA","dA_ss4_1",153
"FLB10mSdA_ss4_2a","f__Cryosericaceae","dA","dA_ss4_2",50
"FLB10mSdA_ss4_2b","f__Cryosericaceae","dA","dA_ss4_2",77
"FLB12mA_ss4_1","f__Cryosericaceae","A","A_ss4_1",352
"FLB13mNB_ss4_1","f__Cryosericaceae","B","B_ss4_1",235
"FLB16mNdA_ss4_1","f__Cryosericaceae","dA","dA_ss4_1",632
"FLB16mNdA_ss4_2a","f__Cryosericaceae","dA","dA_ss4_2",533
"FLB16mNdA_ss4_2b","f__Cryosericaceae","dA","dA_ss4_2",561
"FLB16mNdB_ss4_1","f__Cryosericaceae","dB","dB_ss4_1",38
"FLB16mNdB_ss4_2","f__Cryosericaceae","dB","dB_ss4_2",2173
"FLB16mNuA_ss4_1","f__Cryosericaceae","uA","uA_ss4_1",1840
"FLB16mNuA_ss4_2","f__Cryosericaceae","uA","uA_ss4_2",589
"FLB16mNuA_ss4_3","f__Cryosericaceae","uA","uA_ss4_3",300
"FLB16mNuA_ss4_4","f__Cryosericaceae","uA","uA_ss4_4",292
"FLB34mA_ss4_1","f__Cryosericaceae","A","A_ss4_1",328
"FLB38mA_ss4_1","f__Cryosericaceae","A","A_ss4_1",1145
"FLB38mA_ss4_2a","f__Cryosericaceae","A","A_ss4_2",6189
"FLB38mA_ss4_2b","f__Cryosericaceae","A","A_ss4_2",4481
"FLB38mB_ss4_1","f__Cryosericaceae","B","B_ss4_1",877
"FLB45mA_ss4_1","f__Cryosericaceae","A","A_ss4_1",408
"FLB45mA_ss4_2","f__Cryosericaceae","A","A_ss4_2",6934
"FLB45mB_ss4_1","f__Cryosericaceae","B","B_ss4_1",1298
"FLB45mB_ss4_2","f__Cryosericaceae","B","B_ss4_2",2204
"FLB57muA_ss4_1","f__Cryosericaceae","uA","uA_ss4_1",50
"FLB00mA_ss4_1","f__DHVEG-1","A","A_ss4_1",6827
"FLB00mA_ss4_2a","f__DHVEG-1","A","A_ss4_2",942
"FLB00mA_ss4_2b","f__DHVEG-1","A","A_ss4_2",1115
"FLB00mB_ss4_1","f__DHVEG-1","B","B_ss4_1",5202
"FLB01mA_ss4_1","f__DHVEG-1","A","A_ss4_1",16
"FLB01mB_ss4_1","f__DHVEG-1","B","B_ss4_1",911
"FLB03mA_ss4_1","f__DHVEG-1","A","A_ss4_1",2175
"FLB03mA_ss4_2","f__DHVEG-1","A","A_ss4_2",53
"FLB05mA_ss4_1","f__DHVEG-1","A","A_ss4_1",159
"FLB05mA_ss4_2","f__DHVEG-1","A","A_ss4_2",224
"FLB05mB_ss4_1","f__DHVEG-1","B","B_ss4_1",183
"FLB05mB_ss4_2a","f__DHVEG-1","B","B_ss4_2",382
"FLB05mB_ss4_2b","f__DHVEG-1","B","B_ss4_2",357
"FLB05mB_ss4_3a","f__DHVEG-1","B","B_ss4_3",180
"FLB05mB_ss4_3b","f__DHVEG-1","B","B_ss4_3",200
"FLB06mA_ss4_1","f__DHVEG-1","A","A_ss4_1",532
"FLB06mA_ss4_2","f__DHVEG-1","A","A_ss4_2",418
"FLB06mB_ss4_1","f__DHVEG-1","B","B_ss4_1",961
"FLB06mB_ss4_2a","f__DHVEG-1","B","B_ss4_2",248
"FLB06mB_ss4_2b","f__DHVEG-1","B","B_ss4_2",296
"FLB08mA_ss4_1","f__DHVEG-1","A","A_ss4_1",1711
"FLB08mA_ss4_2b","f__DHVEG-1","A","A_ss4_2",189
"FLB08mB_ss4_1","f__DHVEG-1","B","B_ss4_1",74
"FLB08mB_ss4_2a","f__DHVEG-1","B","B_ss4_2a",146
"FLB10mA_ss4_1","f__DHVEG-1","A","A_ss4_1",105
"FLB10mA_ss4_2a","f__DHVEG-1","A","A_ss4_2",75
"FLB10mA_ss4_2b","f__DHVEG-1","A","A_ss4_2",60
"FLB10mA_ss4_3a","f__DHVEG-1","A","A_ss4_3",47
"FLB10mA_ss4_3b","f__DHVEG-1","A","A_ss4_3",22
"FLB10mB_ss4_1","f__DHVEG-1","B","B_ss4_1",111
"FLB10mB_ss4_2a","f__DHVEG-1","B","B_ss4_2",154
"FLB10mB_ss4_2b","f__DHVEG-1","B","B_ss4_2",104
"FLB10mB_ss4_3a","f__DHVEG-1","B","B_ss4_3",213
"FLB10mB_ss4_3b","f__DHVEG-1","B","B_ss4_3",152
"FLB10mSdA_ss4_1","f__DHVEG-1","dA","dA_ss4_1",1063
"FLB10mSdA_ss4_2a","f__DHVEG-1","dA","dA_ss4_2",762
"FLB10mSdA_ss4_2b","f__DHVEG-1","dA","dA_ss4_2",1207
"FLB12mA_ss4_1","f__DHVEG-1","A","A_ss4_1",113
"FLB13mNB_ss4_1","f__DHVEG-1","B","B_ss4_1",190
"FLB16mNdA_ss4_1","f__DHVEG-1","dA","dA_ss4_1",230
"FLB16mNdA_ss4_2a","f__DHVEG-1","dA","dA_ss4_2",318
"FLB16mNdA_ss4_2b","f__DHVEG-1","dA","dA_ss4_2",386
"FLB16mNdB_ss4_1","f__DHVEG-1","dB","dB_ss4_1",62
"FLB16mNdB_ss4_2","f__DHVEG-1","dB","dB_ss4_2",1003
"FLB16mNuA_ss4_1","f__DHVEG-1","uA","uA_ss4_1",6454
"FLB16mNuA_ss4_2","f__DHVEG-1","uA","uA_ss4_2",303
"FLB16mNuA_ss4_3","f__DHVEG-1","uA","uA_ss4_3",107
"FLB16mNuA_ss4_4","f__DHVEG-1","uA","uA_ss4_4",115
"FLB34mA_ss4_1","f__DHVEG-1","A","A_ss4_1",2828
"FLB38mA_ss4_1","f__DHVEG-1","A","A_ss4_1",922
"FLB38mA_ss4_2a","f__DHVEG-1","A","A_ss4_2",1520
"FLB38mA_ss4_2b","f__DHVEG-1","A","A_ss4_2",1077
"FLB38mB_ss4_1","f__DHVEG-1","B","B_ss4_1",646
"FLB45mA_ss4_1","f__DHVEG-1","A","A_ss4_1",1668
"FLB45mA_ss4_2","f__DHVEG-1","A","A_ss4_2",2719
"FLB45mB_ss4_1","f__DHVEG-1","B","B_ss4_1",1603
"FLB45mB_ss4_2","f__DHVEG-1","B","B_ss4_2",2348
"FLB57muA_ss4_1","f__DHVEG-1","uA","uA_ss4_1",69
"FLB00mA_ss4_1","f__UBA5704","A","A_ss4_1",855
"FLB00mA_ss4_2a","f__UBA5704","A","A_ss4_2",1392
"FLB00mA_ss4_2b","f__UBA5704","A","A_ss4_2",1632
"FLB00mB_ss4_1","f__UBA5704","B","B_ss4_1",125
"FLB01mA_ss4_1","f__UBA5704","A","A_ss4_1",406
"FLB01mB_ss4_1","f__UBA5704","B","B_ss4_1",162
"FLB03mA_ss4_1","f__UBA5704","A","A_ss4_1",1026
"FLB03mA_ss4_2","f__UBA5704","A","A_ss4_2",260
"FLB05mA_ss4_1","f__UBA5704","A","A_ss4_1",520
"FLB05mA_ss4_2","f__UBA5704","A","A_ss4_2",710
"FLB05mB_ss4_1","f__UBA5704","B","B_ss4_1",620
"FLB05mB_ss4_2a","f__UBA5704","B","B_ss4_2",978
"FLB05mB_ss4_2b","f__UBA5704","B","B_ss4_2",1056
"FLB05mB_ss4_3a","f__UBA5704","B","B_ss4_3",503
"FLB05mB_ss4_3b","f__UBA5704","B","B_ss4_3",505
"FLB06mA_ss4_1","f__UBA5704","A","A_ss4_1",509
"FLB06mA_ss4_2","f__UBA5704","A","A_ss4_2",218
"FLB06mB_ss4_1","f__UBA5704","B","B_ss4_1",2309
"FLB06mB_ss4_2a","f__UBA5704","B","B_ss4_2",1236
"FLB06mB_ss4_2b","f__UBA5704","B","B_ss4_2",1626
"FLB08mA_ss4_1","f__UBA5704","A","A_ss4_1",2234
"FLB08mA_ss4_2b","f__UBA5704","A","A_ss4_2",520
"FLB08mB_ss4_1","f__UBA5704","B","B_ss4_1",134
"FLB08mB_ss4_2a","f__UBA5704","B","B_ss4_2a",437
"FLB10mA_ss4_1","f__UBA5704","A","A_ss4_1",121
"FLB10mA_ss4_2a","f__UBA5704","A","A_ss4_2",117
"FLB10mA_ss4_2b","f__UBA5704","A","A_ss4_2",76
"FLB10mA_ss4_3a","f__UBA5704","A","A_ss4_3",81
"FLB10mA_ss4_3b","f__UBA5704","A","A_ss4_3",42
"FLB10mB_ss4_1","f__UBA5704","B","B_ss4_1",215
"FLB10mB_ss4_2a","f__UBA5704","B","B_ss4_2",414
"FLB10mB_ss4_2b","f__UBA5704","B","B_ss4_2",329
"FLB10mB_ss4_3a","f__UBA5704","B","B_ss4_3",400
"FLB10mB_ss4_3b","f__UBA5704","B","B_ss4_3",309
"FLB10mSdA_ss4_1","f__UBA5704","dA","dA_ss4_1",453
"FLB10mSdA_ss4_2a","f__UBA5704","dA","dA_ss4_2",226
"FLB10mSdA_ss4_2b","f__UBA5704","dA","dA_ss4_2",321
"FLB12mA_ss4_1","f__UBA5704","A","A_ss4_1",121
"FLB13mNB_ss4_1","f__UBA5704","B","B_ss4_1",349
"FLB16mNdA_ss4_1","f__UBA5704","dA","dA_ss4_1",326
"FLB16mNdA_ss4_2a","f__UBA5704","dA","dA_ss4_2",246
"FLB16mNdA_ss4_2b","f__UBA5704","dA","dA_ss4_2",269
"FLB16mNdB_ss4_1","f__UBA5704","dB","dB_ss4_1",20
"FLB16mNdB_ss4_2","f__UBA5704","dB","dB_ss4_2",758
"FLB16mNuA_ss4_1","f__UBA5704","uA","uA_ss4_1",713
"FLB16mNuA_ss4_2","f__UBA5704","uA","uA_ss4_2",395
"FLB16mNuA_ss4_3","f__UBA5704","uA","uA_ss4_3",110
"FLB16mNuA_ss4_4","f__UBA5704","uA","uA_ss4_4",161
"FLB34mA_ss4_1","f__UBA5704","A","A_ss4_1",88
"FLB38mA_ss4_1","f__UBA5704","A","A_ss4_1",165
"FLB38mA_ss4_2a","f__UBA5704","A","A_ss4_2",563
"FLB38mA_ss4_2b","f__UBA5704","A","A_ss4_2",357
"FLB38mB_ss4_1","f__UBA5704","B","B_ss4_1",58
"FLB45mA_ss4_1","f__UBA5704","A","A_ss4_1",64
"FLB45mA_ss4_2","f__UBA5704","A","A_ss4_2",324
"FLB45mB_ss4_1","f__UBA5704","B","B_ss4_1",69
"FLB45mB_ss4_2","f__UBA5704","B","B_ss4_2",52
"FLB57muA_ss4_1","f__UBA5704","uA","uA_ss4_1",1
"FLB00mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",272
"FLB00mA_ss4_2a","f__Fermentithermobacillaceae","A","A_ss4_2",653
"FLB00mA_ss4_2b","f__Fermentithermobacillaceae","A","A_ss4_2",755
"FLB00mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",199
"FLB01mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",4409
"FLB01mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",546
"FLB03mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",334
"FLB03mA_ss4_2","f__Fermentithermobacillaceae","A","A_ss4_2",67
"FLB05mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",281
"FLB05mA_ss4_2","f__Fermentithermobacillaceae","A","A_ss4_2",309
"FLB05mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",661
"FLB05mB_ss4_2a","f__Fermentithermobacillaceae","B","B_ss4_2",831
"FLB05mB_ss4_2b","f__Fermentithermobacillaceae","B","B_ss4_2",894
"FLB05mB_ss4_3a","f__Fermentithermobacillaceae","B","B_ss4_3",318
"FLB05mB_ss4_3b","f__Fermentithermobacillaceae","B","B_ss4_3",288
"FLB06mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",107
"FLB06mA_ss4_2","f__Fermentithermobacillaceae","A","A_ss4_2",109
"FLB06mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",976
"FLB06mB_ss4_2a","f__Fermentithermobacillaceae","B","B_ss4_2",813
"FLB06mB_ss4_2b","f__Fermentithermobacillaceae","B","B_ss4_2",957
"FLB08mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",467
"FLB08mA_ss4_2b","f__Fermentithermobacillaceae","A","A_ss4_2",158
"FLB08mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",32
"FLB08mB_ss4_2a","f__Fermentithermobacillaceae","B","B_ss4_2a",114
"FLB10mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",51
"FLB10mA_ss4_2a","f__Fermentithermobacillaceae","A","A_ss4_2",60
"FLB10mA_ss4_2b","f__Fermentithermobacillaceae","A","A_ss4_2",37
"FLB10mA_ss4_3a","f__Fermentithermobacillaceae","A","A_ss4_3",27
"FLB10mA_ss4_3b","f__Fermentithermobacillaceae","A","A_ss4_3",19
"FLB10mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",77
"FLB10mB_ss4_2a","f__Fermentithermobacillaceae","B","B_ss4_2",162
"FLB10mB_ss4_2b","f__Fermentithermobacillaceae","B","B_ss4_2",130
"FLB10mB_ss4_3a","f__Fermentithermobacillaceae","B","B_ss4_3",116
"FLB10mB_ss4_3b","f__Fermentithermobacillaceae","B","B_ss4_3",79
"FLB10mSdA_ss4_1","f__Fermentithermobacillaceae","dA","dA_ss4_1",38
"FLB10mSdA_ss4_2a","f__Fermentithermobacillaceae","dA","dA_ss4_2",6
"FLB10mSdA_ss4_2b","f__Fermentithermobacillaceae","dA","dA_ss4_2",8
"FLB12mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",29
"FLB13mNB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",11
"FLB16mNdA_ss4_1","f__Fermentithermobacillaceae","dA","dA_ss4_1",56
"FLB16mNdA_ss4_2a","f__Fermentithermobacillaceae","dA","dA_ss4_2",58
"FLB16mNdA_ss4_2b","f__Fermentithermobacillaceae","dA","dA_ss4_2",77
"FLB16mNdB_ss4_1","f__Fermentithermobacillaceae","dB","dB_ss4_1",8
"FLB16mNdB_ss4_2","f__Fermentithermobacillaceae","dB","dB_ss4_2",247
"FLB16mNuA_ss4_1","f__Fermentithermobacillaceae","uA","uA_ss4_1",261
"FLB16mNuA_ss4_2","f__Fermentithermobacillaceae","uA","uA_ss4_2",48
"FLB16mNuA_ss4_3","f__Fermentithermobacillaceae","uA","uA_ss4_3",20
"FLB16mNuA_ss4_4","f__Fermentithermobacillaceae","uA","uA_ss4_4",11
"FLB34mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",94
"FLB38mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",68
"FLB38mA_ss4_2a","f__Fermentithermobacillaceae","A","A_ss4_2",204
"FLB38mA_ss4_2b","f__Fermentithermobacillaceae","A","A_ss4_2",165
"FLB38mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",75
"FLB45mA_ss4_1","f__Fermentithermobacillaceae","A","A_ss4_1",57
"FLB45mA_ss4_2","f__Fermentithermobacillaceae","A","A_ss4_2",412
"FLB45mB_ss4_1","f__Fermentithermobacillaceae","B","B_ss4_1",126
"FLB45mB_ss4_2","f__Fermentithermobacillaceae","B","B_ss4_2",289
"FLB57muA_ss4_1","f__Fermentithermobacillaceae","uA","uA_ss4_1",247
"FLB00mA_ss4_1","f__Smithellaceae","A","A_ss4_1",417
"FLB00mA_ss4_2a","f__Smithellaceae","A","A_ss4_2",232
"FLB00mA_ss4_2b","f__Smithellaceae","A","A_ss4_2",300
"FLB00mB_ss4_1","f__Smithellaceae","B","B_ss4_1",341
"FLB01mA_ss4_1","f__Smithellaceae","A","A_ss4_1",380
"FLB01mB_ss4_1","f__Smithellaceae","B","B_ss4_1",122
"FLB03mA_ss4_1","f__Smithellaceae","A","A_ss4_1",379
"FLB03mA_ss4_2","f__Smithellaceae","A","A_ss4_2",254
"FLB05mA_ss4_1","f__Smithellaceae","A","A_ss4_1",154
"FLB05mA_ss4_2","f__Smithellaceae","A","A_ss4_2",139
"FLB05mB_ss4_1","f__Smithellaceae","B","B_ss4_1",161
"FLB05mB_ss4_2a","f__Smithellaceae","B","B_ss4_2",138
"FLB05mB_ss4_2b","f__Smithellaceae","B","B_ss4_2",162
"FLB05mB_ss4_3a","f__Smithellaceae","B","B_ss4_3",122
"FLB05mB_ss4_3b","f__Smithellaceae","B","B_ss4_3",122
"FLB06mA_ss4_1","f__Smithellaceae","A","A_ss4_1",74
"FLB06mA_ss4_2","f__Smithellaceae","A","A_ss4_2",82
"FLB06mB_ss4_1","f__Smithellaceae","B","B_ss4_1",569
"FLB06mB_ss4_2a","f__Smithellaceae","B","B_ss4_2",286
"FLB06mB_ss4_2b","f__Smithellaceae","B","B_ss4_2",375
"FLB08mA_ss4_1","f__Smithellaceae","A","A_ss4_1",1281
"FLB08mA_ss4_2b","f__Smithellaceae","A","A_ss4_2",198
"FLB08mB_ss4_1","f__Smithellaceae","B","B_ss4_1",52
"FLB08mB_ss4_2a","f__Smithellaceae","B","B_ss4_2a",181
"FLB10mA_ss4_1","f__Smithellaceae","A","A_ss4_1",103
"FLB10mA_ss4_2a","f__Smithellaceae","A","A_ss4_2",211
"FLB10mA_ss4_2b","f__Smithellaceae","A","A_ss4_2",149
"FLB10mA_ss4_3a","f__Smithellaceae","A","A_ss4_3",225
"FLB10mA_ss4_3b","f__Smithellaceae","A","A_ss4_3",97
"FLB10mB_ss4_1","f__Smithellaceae","B","B_ss4_1",273
"FLB10mB_ss4_2a","f__Smithellaceae","B","B_ss4_2",473
"FLB10mB_ss4_2b","f__Smithellaceae","B","B_ss4_2",352
"FLB10mB_ss4_3a","f__Smithellaceae","B","B_ss4_3",430
"FLB10mB_ss4_3b","f__Smithellaceae","B","B_ss4_3",346
"FLB10mSdA_ss4_1","f__Smithellaceae","dA","dA_ss4_1",307
"FLB10mSdA_ss4_2a","f__Smithellaceae","dA","dA_ss4_2",152
"FLB10mSdA_ss4_2b","f__Smithellaceae","dA","dA_ss4_2",215
"FLB12mA_ss4_1","f__Smithellaceae","A","A_ss4_1",99
"FLB13mNB_ss4_1","f__Smithellaceae","B","B_ss4_1",102
"FLB16mNdA_ss4_1","f__Smithellaceae","dA","dA_ss4_1",189
"FLB16mNdA_ss4_2a","f__Smithellaceae","dA","dA_ss4_2",262
"FLB16mNdA_ss4_2b","f__Smithellaceae","dA","dA_ss4_2",289
"FLB16mNdB_ss4_1","f__Smithellaceae","dB","dB_ss4_1",27
"FLB16mNdB_ss4_2","f__Smithellaceae","dB","dB_ss4_2",847
"FLB16mNuA_ss4_1","f__Smithellaceae","uA","uA_ss4_1",837
"FLB16mNuA_ss4_2","f__Smithellaceae","uA","uA_ss4_2",199
"FLB16mNuA_ss4_3","f__Smithellaceae","uA","uA_ss4_3",57
"FLB16mNuA_ss4_4","f__Smithellaceae","uA","uA_ss4_4",74
"FLB34mA_ss4_1","f__Smithellaceae","A","A_ss4_1",278
"FLB38mA_ss4_1","f__Smithellaceae","A","A_ss4_1",278
"FLB38mA_ss4_2a","f__Smithellaceae","A","A_ss4_2",818
"FLB38mA_ss4_2b","f__Smithellaceae","A","A_ss4_2",545
"FLB38mB_ss4_1","f__Smithellaceae","B","B_ss4_1",212
"FLB45mA_ss4_1","f__Smithellaceae","A","A_ss4_1",214
"FLB45mA_ss4_2","f__Smithellaceae","A","A_ss4_2",1781
"FLB45mB_ss4_1","f__Smithellaceae","B","B_ss4_1",377
"FLB45mB_ss4_2","f__Smithellaceae","B","B_ss4_2",609
"FLB57muA_ss4_1","f__Smithellaceae","uA","uA_ss4_1",424
"FLB00mA_ss4_1","f__UBA1163","A","A_ss4_1",1627
"FLB00mA_ss4_2a","f__UBA1163","A","A_ss4_2",877
"FLB00mA_ss4_2b","f__UBA1163","A","A_ss4_2",1025
"FLB00mB_ss4_1","f__UBA1163","B","B_ss4_1",1011
"FLB01mA_ss4_1","f__UBA1163","A","A_ss4_1",63
"FLB01mB_ss4_1","f__UBA1163","B","B_ss4_1",314
"FLB03mA_ss4_1","f__UBA1163","A","A_ss4_1",842
"FLB03mA_ss4_2","f__UBA1163","A","A_ss4_2",24
"FLB05mA_ss4_1","f__UBA1163","A","A_ss4_1",19
"FLB05mA_ss4_2","f__UBA1163","A","A_ss4_2",32
"FLB05mB_ss4_1","f__UBA1163","B","B_ss4_1",17
"FLB05mB_ss4_2a","f__UBA1163","B","B_ss4_2",20
"FLB05mB_ss4_2b","f__UBA1163","B","B_ss4_2",20
"FLB05mB_ss4_3a","f__UBA1163","B","B_ss4_3",19
"FLB05mB_ss4_3b","f__UBA1163","B","B_ss4_3",12
"FLB06mA_ss4_1","f__UBA1163","A","A_ss4_1",89
"FLB06mA_ss4_2","f__UBA1163","A","A_ss4_2",80
"FLB06mB_ss4_1","f__UBA1163","B","B_ss4_1",214
"FLB06mB_ss4_2a","f__UBA1163","B","B_ss4_2",79
"FLB06mB_ss4_2b","f__UBA1163","B","B_ss4_2",97
"FLB08mA_ss4_1","f__UBA1163","A","A_ss4_1",1294
"FLB08mA_ss4_2b","f__UBA1163","A","A_ss4_2",144
"FLB08mB_ss4_1","f__UBA1163","B","B_ss4_1",46
"FLB08mB_ss4_2a","f__UBA1163","B","B_ss4_2a",138
"FLB10mA_ss4_1","f__UBA1163","A","A_ss4_1",52
"FLB10mA_ss4_2a","f__UBA1163","A","A_ss4_2",37
"FLB10mA_ss4_2b","f__UBA1163","A","A_ss4_2",26
"FLB10mA_ss4_3a","f__UBA1163","A","A_ss4_3",34
"FLB10mA_ss4_3b","f__UBA1163","A","A_ss4_3",17
"FLB10mB_ss4_1","f__UBA1163","B","B_ss4_1",47
"FLB10mB_ss4_2a","f__UBA1163","B","B_ss4_2",78
"FLB10mB_ss4_2b","f__UBA1163","B","B_ss4_2",55
"FLB10mB_ss4_3a","f__UBA1163","B","B_ss4_3",78
"FLB10mB_ss4_3b","f__UBA1163","B","B_ss4_3",57
"FLB10mSdA_ss4_1","f__UBA1163","dA","dA_ss4_1",154
"FLB10mSdA_ss4_2a","f__UBA1163","dA","dA_ss4_2",101
"FLB10mSdA_ss4_2b","f__UBA1163","dA","dA_ss4_2",148
"FLB12mA_ss4_1","f__UBA1163","A","A_ss4_1",25
"FLB13mNB_ss4_1","f__UBA1163","B","B_ss4_1",26
"FLB16mNdA_ss4_1","f__UBA1163","dA","dA_ss4_1",66
"FLB16mNdA_ss4_2a","f__UBA1163","dA","dA_ss4_2",76
"FLB16mNdA_ss4_2b","f__UBA1163","dA","dA_ss4_2",94
"FLB16mNdB_ss4_1","f__UBA1163","dB","dB_ss4_1",17
"FLB16mNdB_ss4_2","f__UBA1163","dB","dB_ss4_2",247
"FLB16mNuA_ss4_1","f__UBA1163","uA","uA_ss4_1",1496
"FLB16mNuA_ss4_2","f__UBA1163","uA","uA_ss4_2",68
"FLB16mNuA_ss4_3","f__UBA1163","uA","uA_ss4_3",28
"FLB16mNuA_ss4_4","f__UBA1163","uA","uA_ss4_4",27
"FLB34mA_ss4_1","f__UBA1163","A","A_ss4_1",657
"FLB38mA_ss4_1","f__UBA1163","A","A_ss4_1",922
"FLB38mA_ss4_2a","f__UBA1163","A","A_ss4_2",5990
"FLB38mA_ss4_2b","f__UBA1163","A","A_ss4_2",4309
"FLB38mB_ss4_1","f__UBA1163","B","B_ss4_1",1060
"FLB45mA_ss4_1","f__UBA1163","A","A_ss4_1",576
"FLB45mA_ss4_2","f__UBA1163","A","A_ss4_2",3820
"FLB45mB_ss4_1","f__UBA1163","B","B_ss4_1",996
"FLB45mB_ss4_2","f__UBA1163","B","B_ss4_2",1920
"FLB57muA_ss4_1","f__UBA1163","uA","uA_ss4_1",49
"FLB00mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",697
"FLB00mA_ss4_2a","f__Methanotrichaceae","A","A_ss4_2",128
"FLB00mA_ss4_2b","f__Methanotrichaceae","A","A_ss4_2",152
"FLB00mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",565
"FLB01mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",7
"FLB01mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",219
"FLB03mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",560
"FLB03mA_ss4_2","f__Methanotrichaceae","A","A_ss4_2",4
"FLB05mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",6
"FLB05mA_ss4_2","f__Methanotrichaceae","A","A_ss4_2",8
"FLB05mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",13
"FLB05mB_ss4_2a","f__Methanotrichaceae","B","B_ss4_2",18
"FLB05mB_ss4_2b","f__Methanotrichaceae","B","B_ss4_2",24
"FLB05mB_ss4_3a","f__Methanotrichaceae","B","B_ss4_3",11
"FLB05mB_ss4_3b","f__Methanotrichaceae","B","B_ss4_3",13
"FLB06mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",64
"FLB06mA_ss4_2","f__Methanotrichaceae","A","A_ss4_2",51
"FLB06mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",234
"FLB06mB_ss4_2a","f__Methanotrichaceae","B","B_ss4_2",126
"FLB06mB_ss4_2b","f__Methanotrichaceae","B","B_ss4_2",149
"FLB08mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",258
"FLB08mA_ss4_2b","f__Methanotrichaceae","A","A_ss4_2",37
"FLB08mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",17
"FLB08mB_ss4_2a","f__Methanotrichaceae","B","B_ss4_2a",34
"FLB10mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",15
"FLB10mA_ss4_2a","f__Methanotrichaceae","A","A_ss4_2",5
"FLB10mA_ss4_2b","f__Methanotrichaceae","A","A_ss4_2",6
"FLB10mA_ss4_3a","f__Methanotrichaceae","A","A_ss4_3",3
"FLB10mA_ss4_3b","f__Methanotrichaceae","A","A_ss4_3",0
"FLB10mB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",7
"FLB10mB_ss4_2a","f__Methanotrichaceae","B","B_ss4_2",18
"FLB10mB_ss4_2b","f__Methanotrichaceae","B","B_ss4_2",15
"FLB10mB_ss4_3a","f__Methanotrichaceae","B","B_ss4_3",15
"FLB10mB_ss4_3b","f__Methanotrichaceae","B","B_ss4_3",12
"FLB10mSdA_ss4_1","f__Methanotrichaceae","dA","dA_ss4_1",69
"FLB10mSdA_ss4_2a","f__Methanotrichaceae","dA","dA_ss4_2",28
"FLB10mSdA_ss4_2b","f__Methanotrichaceae","dA","dA_ss4_2",42
"FLB12mA_ss4_1","f__Methanotrichaceae","A","A_ss4_1",23
"FLB13mNB_ss4_1","f__Methanotrichaceae","B","B_ss4_1",145
"FLB16mNdA_ss4_1","f__Methanotrichaceae","dA","dA_ss4_1",210
"FLB16mNdA_ss4_2a","f__Methanotrichaceae","dA","dA_ss4_2",302
"FLB16mNdA_ss4_2b","f__Methanotrichaceae","dA","dA_ss4_2",334
