"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB10mSdA_ss4_2a","Astragalus","dA","dA_ss4_2",15
"FLB10mSdA_ss4_2b","Astragalus","dA","dA_ss4_2",30
"FLB12mA_ss4_1","Astragalus","A","A_ss4_1",11
"FLB13mNB_ss4_1","Astragalus","B","B_ss4_1",4
"FLB16mNdA_ss4_1","Astragalus","dA","dA_ss4_1",14
"FLB16mNdA_ss4_2a","Astragalus","dA","dA_ss4_2",10
"FLB16mNdA_ss4_2b","Astragalus","dA","dA_ss4_2",7
"FLB16mNdB_ss4_1","Astragalus","dB","dB_ss4_1",1
"FLB16mNdB_ss4_2","Astragalus","dB","dB_ss4_2",36
"FLB16mNuA_ss4_1","Astragalus","uA","uA_ss4_1",18
"FLB16mNuA_ss4_2","Astragalus","uA","uA_ss4_2",10
"FLB16mNuA_ss4_3","Astragalus","uA","uA_ss4_3",2
"FLB16mNuA_ss4_4","Astragalus","uA","uA_ss4_4",5
"FLB34mA_ss4_1","Astragalus","A","A_ss4_1",5
"FLB38mA_ss4_1","Astragalus","A","A_ss4_1",4
"FLB38mA_ss4_2a","Astragalus","A","A_ss4_2",19
"FLB38mA_ss4_2b","Astragalus","A","A_ss4_2",22
"FLB38mB_ss4_1","Astragalus","B","B_ss4_1",6
"FLB45mA_ss4_1","Astragalus","A","A_ss4_1",3
"FLB45mA_ss4_2","Astragalus","A","A_ss4_2",0
"FLB45mB_ss4_1","Astragalus","B","B_ss4_1",1
"FLB45mB_ss4_2","Astragalus","B","B_ss4_2",1
"FLB57muA_ss4_1","Astragalus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Micranthes","A","A_ss4_1",7
"FLB00mA_ss4_2a","Micranthes","A","A_ss4_2",26
"FLB00mA_ss4_2b","Micranthes","A","A_ss4_2",28
"FLB00mB_ss4_1","Micranthes","B","B_ss4_1",6
"FLB01mA_ss4_1","Micranthes","A","A_ss4_1",7
"FLB01mB_ss4_1","Micranthes","B","B_ss4_1",20
"FLB03mA_ss4_1","Micranthes","A","A_ss4_1",167
"FLB03mA_ss4_2","Micranthes","A","A_ss4_2",32
"FLB05mA_ss4_1","Micranthes","A","A_ss4_1",67
"FLB05mA_ss4_2","Micranthes","A","A_ss4_2",87
"FLB05mB_ss4_1","Micranthes","B","B_ss4_1",9
"FLB05mB_ss4_2a","Micranthes","B","B_ss4_2",20
"FLB05mB_ss4_2b","Micranthes","B","B_ss4_2",26
"FLB05mB_ss4_3a","Micranthes","B","B_ss4_3",15
"FLB05mB_ss4_3b","Micranthes","B","B_ss4_3",12
"FLB06mA_ss4_1","Micranthes","A","A_ss4_1",23
"FLB06mA_ss4_2","Micranthes","A","A_ss4_2",13
"FLB06mB_ss4_1","Micranthes","B","B_ss4_1",267
"FLB06mB_ss4_2a","Micranthes","B","B_ss4_2",153
"FLB06mB_ss4_2b","Micranthes","B","B_ss4_2",164
"FLB08mA_ss4_1","Micranthes","A","A_ss4_1",219
"FLB08mA_ss4_2b","Micranthes","A","A_ss4_2",17
"FLB08mB_ss4_1","Micranthes","B","B_ss4_1",18
"FLB08mB_ss4_2a","Micranthes","B","B_ss4_2a",11
"FLB10mA_ss4_1","Micranthes","A","A_ss4_1",5
"FLB10mA_ss4_2a","Micranthes","A","A_ss4_2",1
"FLB10mA_ss4_2b","Micranthes","A","A_ss4_2",1
"FLB10mA_ss4_3a","Micranthes","A","A_ss4_3",2
"FLB10mA_ss4_3b","Micranthes","A","A_ss4_3",0
"FLB10mB_ss4_1","Micranthes","B","B_ss4_1",14
"FLB10mB_ss4_2a","Micranthes","B","B_ss4_2",19
"FLB10mB_ss4_2b","Micranthes","B","B_ss4_2",14
"FLB10mB_ss4_3a","Micranthes","B","B_ss4_3",30
"FLB10mB_ss4_3b","Micranthes","B","B_ss4_3",27
"FLB10mSdA_ss4_1","Micranthes","dA","dA_ss4_1",15
"FLB10mSdA_ss4_2a","Micranthes","dA","dA_ss4_2",3
"FLB10mSdA_ss4_2b","Micranthes","dA","dA_ss4_2",7
"FLB12mA_ss4_1","Micranthes","A","A_ss4_1",3
"FLB13mNB_ss4_1","Micranthes","B","B_ss4_1",12
"FLB16mNdA_ss4_1","Micranthes","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Micranthes","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Micranthes","dA","dA_ss4_2",2
"FLB16mNdB_ss4_1","Micranthes","dB","dB_ss4_1",4
"FLB16mNdB_ss4_2","Micranthes","dB","dB_ss4_2",12
"FLB16mNuA_ss4_1","Micranthes","uA","uA_ss4_1",24
"FLB16mNuA_ss4_2","Micranthes","uA","uA_ss4_2",15
"FLB16mNuA_ss4_3","Micranthes","uA","uA_ss4_3",2
"FLB16mNuA_ss4_4","Micranthes","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Micranthes","A","A_ss4_1",5
"FLB38mA_ss4_1","Micranthes","A","A_ss4_1",2
"FLB38mA_ss4_2a","Micranthes","A","A_ss4_2",6
"FLB38mA_ss4_2b","Micranthes","A","A_ss4_2",5
"FLB38mB_ss4_1","Micranthes","B","B_ss4_1",1
"FLB45mA_ss4_1","Micranthes","A","A_ss4_1",1
"FLB45mA_ss4_2","Micranthes","A","A_ss4_2",0
"FLB45mB_ss4_1","Micranthes","B","B_ss4_1",0
"FLB45mB_ss4_2","Micranthes","B","B_ss4_2",0
"FLB57muA_ss4_1","Micranthes","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Ranunculus","A","A_ss4_1",12
"FLB00mA_ss4_2a","Ranunculus","A","A_ss4_2",6
"FLB00mA_ss4_2b","Ranunculus","A","A_ss4_2",12
"FLB00mB_ss4_1","Ranunculus","B","B_ss4_1",3
"FLB01mA_ss4_1","Ranunculus","A","A_ss4_1",8
"FLB01mB_ss4_1","Ranunculus","B","B_ss4_1",3
"FLB03mA_ss4_1","Ranunculus","A","A_ss4_1",19
"FLB03mA_ss4_2","Ranunculus","A","A_ss4_2",3
"FLB05mA_ss4_1","Ranunculus","A","A_ss4_1",1
"FLB05mA_ss4_2","Ranunculus","A","A_ss4_2",1
"FLB05mB_ss4_1","Ranunculus","B","B_ss4_1",2
"FLB05mB_ss4_2a","Ranunculus","B","B_ss4_2",3
"FLB05mB_ss4_2b","Ranunculus","B","B_ss4_2",1
"FLB05mB_ss4_3a","Ranunculus","B","B_ss4_3",2
"FLB05mB_ss4_3b","Ranunculus","B","B_ss4_3",3
"FLB06mA_ss4_1","Ranunculus","A","A_ss4_1",1
"FLB06mA_ss4_2","Ranunculus","A","A_ss4_2",4
"FLB06mB_ss4_1","Ranunculus","B","B_ss4_1",20
"FLB06mB_ss4_2a","Ranunculus","B","B_ss4_2",9
"FLB06mB_ss4_2b","Ranunculus","B","B_ss4_2",15
"FLB08mA_ss4_1","Ranunculus","A","A_ss4_1",36
"FLB08mA_ss4_2b","Ranunculus","A","A_ss4_2",9
"FLB08mB_ss4_1","Ranunculus","B","B_ss4_1",8
"FLB08mB_ss4_2a","Ranunculus","B","B_ss4_2a",4
"FLB10mA_ss4_1","Ranunculus","A","A_ss4_1",0
"FLB10mA_ss4_2a","Ranunculus","A","A_ss4_2",3
"FLB10mA_ss4_2b","Ranunculus","A","A_ss4_2",0
"FLB10mA_ss4_3a","Ranunculus","A","A_ss4_3",3
"FLB10mA_ss4_3b","Ranunculus","A","A_ss4_3",0
"FLB10mB_ss4_1","Ranunculus","B","B_ss4_1",2
"FLB10mB_ss4_2a","Ranunculus","B","B_ss4_2",6
"FLB10mB_ss4_2b","Ranunculus","B","B_ss4_2",5
"FLB10mB_ss4_3a","Ranunculus","B","B_ss4_3",13
"FLB10mB_ss4_3b","Ranunculus","B","B_ss4_3",9
"FLB10mSdA_ss4_1","Ranunculus","dA","dA_ss4_1",9
"FLB10mSdA_ss4_2a","Ranunculus","dA","dA_ss4_2",3
"FLB10mSdA_ss4_2b","Ranunculus","dA","dA_ss4_2",4
"FLB12mA_ss4_1","Ranunculus","A","A_ss4_1",0
"FLB13mNB_ss4_1","Ranunculus","B","B_ss4_1",2
"FLB16mNdA_ss4_1","Ranunculus","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Ranunculus","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Ranunculus","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Ranunculus","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Ranunculus","dB","dB_ss4_2",1
"FLB16mNuA_ss4_1","Ranunculus","uA","uA_ss4_1",8
"FLB16mNuA_ss4_2","Ranunculus","uA","uA_ss4_2",2
"FLB16mNuA_ss4_3","Ranunculus","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Ranunculus","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Ranunculus","A","A_ss4_1",3
"FLB38mA_ss4_1","Ranunculus","A","A_ss4_1",3
"FLB38mA_ss4_2a","Ranunculus","A","A_ss4_2",9
"FLB38mA_ss4_2b","Ranunculus","A","A_ss4_2",5
"FLB38mB_ss4_1","Ranunculus","B","B_ss4_1",7
"FLB45mA_ss4_1","Ranunculus","A","A_ss4_1",0
"FLB45mA_ss4_2","Ranunculus","A","A_ss4_2",0
"FLB45mB_ss4_1","Ranunculus","B","B_ss4_1",0
"FLB45mB_ss4_2","Ranunculus","B","B_ss4_2",0
"FLB57muA_ss4_1","Ranunculus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Rosa","A","A_ss4_1",38
"FLB00mA_ss4_2a","Rosa","A","A_ss4_2",75
"FLB00mA_ss4_2b","Rosa","A","A_ss4_2",70
"FLB00mB_ss4_1","Rosa","B","B_ss4_1",9
"FLB01mA_ss4_1","Rosa","A","A_ss4_1",34
"FLB01mB_ss4_1","Rosa","B","B_ss4_1",9
"FLB03mA_ss4_1","Rosa","A","A_ss4_1",61
"FLB03mA_ss4_2","Rosa","A","A_ss4_2",17
"FLB05mA_ss4_1","Rosa","A","A_ss4_1",4
"FLB05mA_ss4_2","Rosa","A","A_ss4_2",15
"FLB05mB_ss4_1","Rosa","B","B_ss4_1",9
"FLB05mB_ss4_2a","Rosa","B","B_ss4_2",1
"FLB05mB_ss4_2b","Rosa","B","B_ss4_2",0
"FLB05mB_ss4_3a","Rosa","B","B_ss4_3",4
"FLB05mB_ss4_3b","Rosa","B","B_ss4_3",5
"FLB06mA_ss4_1","Rosa","A","A_ss4_1",17
"FLB06mA_ss4_2","Rosa","A","A_ss4_2",7
"FLB06mB_ss4_1","Rosa","B","B_ss4_1",61
"FLB06mB_ss4_2a","Rosa","B","B_ss4_2",27
"FLB06mB_ss4_2b","Rosa","B","B_ss4_2",31
"FLB08mA_ss4_1","Rosa","A","A_ss4_1",42
"FLB08mA_ss4_2b","Rosa","A","A_ss4_2",9
"FLB08mB_ss4_1","Rosa","B","B_ss4_1",6
"FLB08mB_ss4_2a","Rosa","B","B_ss4_2a",4
"FLB10mA_ss4_1","Rosa","A","A_ss4_1",7
"FLB10mA_ss4_2a","Rosa","A","A_ss4_2",2
"FLB10mA_ss4_2b","Rosa","A","A_ss4_2",3
"FLB10mA_ss4_3a","Rosa","A","A_ss4_3",2
"FLB10mA_ss4_3b","Rosa","A","A_ss4_3",1
"FLB10mB_ss4_1","Rosa","B","B_ss4_1",9
"FLB10mB_ss4_2a","Rosa","B","B_ss4_2",9
"FLB10mB_ss4_2b","Rosa","B","B_ss4_2",5
"FLB10mB_ss4_3a","Rosa","B","B_ss4_3",15
"FLB10mB_ss4_3b","Rosa","B","B_ss4_3",10
"FLB10mSdA_ss4_1","Rosa","dA","dA_ss4_1",9
"FLB10mSdA_ss4_2a","Rosa","dA","dA_ss4_2",2
"FLB10mSdA_ss4_2b","Rosa","dA","dA_ss4_2",4
"FLB12mA_ss4_1","Rosa","A","A_ss4_1",5
"FLB13mNB_ss4_1","Rosa","B","B_ss4_1",10
"FLB16mNdA_ss4_1","Rosa","dA","dA_ss4_1",1
"FLB16mNdA_ss4_2a","Rosa","dA","dA_ss4_2",11
"FLB16mNdA_ss4_2b","Rosa","dA","dA_ss4_2",10
"FLB16mNdB_ss4_1","Rosa","dB","dB_ss4_1",2
"FLB16mNdB_ss4_2","Rosa","dB","dB_ss4_2",39
"FLB16mNuA_ss4_1","Rosa","uA","uA_ss4_1",21
"FLB16mNuA_ss4_2","Rosa","uA","uA_ss4_2",4
"FLB16mNuA_ss4_3","Rosa","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Rosa","uA","uA_ss4_4",1
"FLB34mA_ss4_1","Rosa","A","A_ss4_1",5
"FLB38mA_ss4_1","Rosa","A","A_ss4_1",3
"FLB38mA_ss4_2a","Rosa","A","A_ss4_2",10
"FLB38mA_ss4_2b","Rosa","A","A_ss4_2",8
"FLB38mB_ss4_1","Rosa","B","B_ss4_1",4
"FLB45mA_ss4_1","Rosa","A","A_ss4_1",1
"FLB45mA_ss4_2","Rosa","A","A_ss4_2",0
"FLB45mB_ss4_1","Rosa","B","B_ss4_1",1
"FLB45mB_ss4_2","Rosa","B","B_ss4_2",4
"FLB57muA_ss4_1","Rosa","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Papaver","A","A_ss4_1",92
"FLB00mA_ss4_2a","Papaver","A","A_ss4_2",105
"FLB00mA_ss4_2b","Papaver","A","A_ss4_2",128
"FLB00mB_ss4_1","Papaver","B","B_ss4_1",29
"FLB01mA_ss4_1","Papaver","A","A_ss4_1",22
"FLB01mB_ss4_1","Papaver","B","B_ss4_1",12
"FLB03mA_ss4_1","Papaver","A","A_ss4_1",26
"FLB03mA_ss4_2","Papaver","A","A_ss4_2",7
"FLB05mA_ss4_1","Papaver","A","A_ss4_1",5
"FLB05mA_ss4_2","Papaver","A","A_ss4_2",14
"FLB05mB_ss4_1","Papaver","B","B_ss4_1",5
"FLB05mB_ss4_2a","Papaver","B","B_ss4_2",9
"FLB05mB_ss4_2b","Papaver","B","B_ss4_2",11
"FLB05mB_ss4_3a","Papaver","B","B_ss4_3",0
"FLB05mB_ss4_3b","Papaver","B","B_ss4_3",4
"FLB06mA_ss4_1","Papaver","A","A_ss4_1",4
"FLB06mA_ss4_2","Papaver","A","A_ss4_2",3
"FLB06mB_ss4_1","Papaver","B","B_ss4_1",40
"FLB06mB_ss4_2a","Papaver","B","B_ss4_2",20
"FLB06mB_ss4_2b","Papaver","B","B_ss4_2",25
"FLB08mA_ss4_1","Papaver","A","A_ss4_1",27
"FLB08mA_ss4_2b","Papaver","A","A_ss4_2",4
"FLB08mB_ss4_1","Papaver","B","B_ss4_1",0
"FLB08mB_ss4_2a","Papaver","B","B_ss4_2a",0
"FLB10mA_ss4_1","Papaver","A","A_ss4_1",4
"FLB10mA_ss4_2a","Papaver","A","A_ss4_2",0
"FLB10mA_ss4_2b","Papaver","A","A_ss4_2",3
"FLB10mA_ss4_3a","Papaver","A","A_ss4_3",2
"FLB10mA_ss4_3b","Papaver","A","A_ss4_3",0
"FLB10mB_ss4_1","Papaver","B","B_ss4_1",10
"FLB10mB_ss4_2a","Papaver","B","B_ss4_2",8
"FLB10mB_ss4_2b","Papaver","B","B_ss4_2",0
"FLB10mB_ss4_3a","Papaver","B","B_ss4_3",7
"FLB10mB_ss4_3b","Papaver","B","B_ss4_3",13
"FLB10mSdA_ss4_1","Papaver","dA","dA_ss4_1",10
"FLB10mSdA_ss4_2a","Papaver","dA","dA_ss4_2",6
"FLB10mSdA_ss4_2b","Papaver","dA","dA_ss4_2",4
"FLB12mA_ss4_1","Papaver","A","A_ss4_1",0
"FLB13mNB_ss4_1","Papaver","B","B_ss4_1",4
"FLB16mNdA_ss4_1","Papaver","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Papaver","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Papaver","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Papaver","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Papaver","dB","dB_ss4_2",4
"FLB16mNuA_ss4_1","Papaver","uA","uA_ss4_1",24
"FLB16mNuA_ss4_2","Papaver","uA","uA_ss4_2",4
"FLB16mNuA_ss4_3","Papaver","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Papaver","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Papaver","A","A_ss4_1",5
"FLB38mA_ss4_1","Papaver","A","A_ss4_1",7
"FLB38mA_ss4_2a","Papaver","A","A_ss4_2",15
"FLB38mA_ss4_2b","Papaver","A","A_ss4_2",13
"FLB38mB_ss4_1","Papaver","B","B_ss4_1",0
"FLB45mA_ss4_1","Papaver","A","A_ss4_1",5
"FLB45mA_ss4_2","Papaver","A","A_ss4_2",0
"FLB45mB_ss4_1","Papaver","B","B_ss4_1",0
"FLB45mB_ss4_2","Papaver","B","B_ss4_2",0
"FLB57muA_ss4_1","Papaver","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Populus","A","A_ss4_1",41
"FLB00mA_ss4_2a","Populus","A","A_ss4_2",32
"FLB00mA_ss4_2b","Populus","A","A_ss4_2",32
"FLB00mB_ss4_1","Populus","B","B_ss4_1",5
"FLB01mA_ss4_1","Populus","A","A_ss4_1",14
"FLB01mB_ss4_1","Populus","B","B_ss4_1",5
"FLB03mA_ss4_1","Populus","A","A_ss4_1",19
"FLB03mA_ss4_2","Populus","A","A_ss4_2",3
"FLB05mA_ss4_1","Populus","A","A_ss4_1",4
"FLB05mA_ss4_2","Populus","A","A_ss4_2",8
"FLB05mB_ss4_1","Populus","B","B_ss4_1",11
"FLB05mB_ss4_2a","Populus","B","B_ss4_2",8
"FLB05mB_ss4_2b","Populus","B","B_ss4_2",8
"FLB05mB_ss4_3a","Populus","B","B_ss4_3",6
"FLB05mB_ss4_3b","Populus","B","B_ss4_3",10
"FLB06mA_ss4_1","Populus","A","A_ss4_1",9
"FLB06mA_ss4_2","Populus","A","A_ss4_2",6
"FLB06mB_ss4_1","Populus","B","B_ss4_1",19
"FLB06mB_ss4_2a","Populus","B","B_ss4_2",14
"FLB06mB_ss4_2b","Populus","B","B_ss4_2",12
"FLB08mA_ss4_1","Populus","A","A_ss4_1",65
"FLB08mA_ss4_2b","Populus","A","A_ss4_2",14
"FLB08mB_ss4_1","Populus","B","B_ss4_1",5
"FLB08mB_ss4_2a","Populus","B","B_ss4_2a",15
"FLB10mA_ss4_1","Populus","A","A_ss4_1",6
"FLB10mA_ss4_2a","Populus","A","A_ss4_2",8
"FLB10mA_ss4_2b","Populus","A","A_ss4_2",1
"FLB10mA_ss4_3a","Populus","A","A_ss4_3",1
"FLB10mA_ss4_3b","Populus","A","A_ss4_3",2
"FLB10mB_ss4_1","Populus","B","B_ss4_1",4
"FLB10mB_ss4_2a","Populus","B","B_ss4_2",10
"FLB10mB_ss4_2b","Populus","B","B_ss4_2",7
"FLB10mB_ss4_3a","Populus","B","B_ss4_3",5
"FLB10mB_ss4_3b","Populus","B","B_ss4_3",5
"FLB10mSdA_ss4_1","Populus","dA","dA_ss4_1",7
"FLB10mSdA_ss4_2a","Populus","dA","dA_ss4_2",8
"FLB10mSdA_ss4_2b","Populus","dA","dA_ss4_2",6
"FLB12mA_ss4_1","Populus","A","A_ss4_1",2
"FLB13mNB_ss4_1","Populus","B","B_ss4_1",4
"FLB16mNdA_ss4_1","Populus","dA","dA_ss4_1",25
"FLB16mNdA_ss4_2a","Populus","dA","dA_ss4_2",2
"FLB16mNdA_ss4_2b","Populus","dA","dA_ss4_2",2
"FLB16mNdB_ss4_1","Populus","dB","dB_ss4_1",1
"FLB16mNdB_ss4_2","Populus","dB","dB_ss4_2",12
"FLB16mNuA_ss4_1","Populus","uA","uA_ss4_1",15
"FLB16mNuA_ss4_2","Populus","uA","uA_ss4_2",7
"FLB16mNuA_ss4_3","Populus","uA","uA_ss4_3",1
"FLB16mNuA_ss4_4","Populus","uA","uA_ss4_4",1
"FLB34mA_ss4_1","Populus","A","A_ss4_1",4
"FLB38mA_ss4_1","Populus","A","A_ss4_1",7
"FLB38mA_ss4_2a","Populus","A","A_ss4_2",15
"FLB38mA_ss4_2b","Populus","A","A_ss4_2",10
"FLB38mB_ss4_1","Populus","B","B_ss4_1",13
"FLB45mA_ss4_1","Populus","A","A_ss4_1",3
"FLB45mA_ss4_2","Populus","A","A_ss4_2",1
"FLB45mB_ss4_1","Populus","B","B_ss4_1",1
"FLB45mB_ss4_2","Populus","B","B_ss4_2",3
"FLB57muA_ss4_1","Populus","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Anemone","A","A_ss4_1",4
"FLB00mA_ss4_2a","Anemone","A","A_ss4_2",0
"FLB00mA_ss4_2b","Anemone","A","A_ss4_2",0
"FLB00mB_ss4_1","Anemone","B","B_ss4_1",0
"FLB01mA_ss4_1","Anemone","A","A_ss4_1",15
"FLB01mB_ss4_1","Anemone","B","B_ss4_1",0
"FLB03mA_ss4_1","Anemone","A","A_ss4_1",17
"FLB03mA_ss4_2","Anemone","A","A_ss4_2",7
"FLB05mA_ss4_1","Anemone","A","A_ss4_1",10
"FLB05mA_ss4_2","Anemone","A","A_ss4_2",6
"FLB05mB_ss4_1","Anemone","B","B_ss4_1",4
"FLB05mB_ss4_2a","Anemone","B","B_ss4_2",5
"FLB05mB_ss4_2b","Anemone","B","B_ss4_2",2
"FLB05mB_ss4_3a","Anemone","B","B_ss4_3",1
"FLB05mB_ss4_3b","Anemone","B","B_ss4_3",2
"FLB06mA_ss4_1","Anemone","A","A_ss4_1",2
"FLB06mA_ss4_2","Anemone","A","A_ss4_2",2
"FLB06mB_ss4_1","Anemone","B","B_ss4_1",71
"FLB06mB_ss4_2a","Anemone","B","B_ss4_2",24
"FLB06mB_ss4_2b","Anemone","B","B_ss4_2",38
"FLB08mA_ss4_1","Anemone","A","A_ss4_1",55
"FLB08mA_ss4_2b","Anemone","A","A_ss4_2",39
"FLB08mB_ss4_1","Anemone","B","B_ss4_1",0
"FLB08mB_ss4_2a","Anemone","B","B_ss4_2a",40
"FLB10mA_ss4_1","Anemone","A","A_ss4_1",2
"FLB10mA_ss4_2a","Anemone","A","A_ss4_2",2
"FLB10mA_ss4_2b","Anemone","A","A_ss4_2",1
"FLB10mA_ss4_3a","Anemone","A","A_ss4_3",1
"FLB10mA_ss4_3b","Anemone","A","A_ss4_3",0
"FLB10mB_ss4_1","Anemone","B","B_ss4_1",1
"FLB10mB_ss4_2a","Anemone","B","B_ss4_2",2
"FLB10mB_ss4_2b","Anemone","B","B_ss4_2",5
"FLB10mB_ss4_3a","Anemone","B","B_ss4_3",4
"FLB10mB_ss4_3b","Anemone","B","B_ss4_3",4
"FLB10mSdA_ss4_1","Anemone","dA","dA_ss4_1",8
"FLB10mSdA_ss4_2a","Anemone","dA","dA_ss4_2",2
"FLB10mSdA_ss4_2b","Anemone","dA","dA_ss4_2",5
"FLB12mA_ss4_1","Anemone","A","A_ss4_1",0
"FLB13mNB_ss4_1","Anemone","B","B_ss4_1",1
"FLB16mNdA_ss4_1","Anemone","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Anemone","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Anemone","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Anemone","dB","dB_ss4_1",0
"FLB16mNdB_ss4_2","Anemone","dB","dB_ss4_2",1
"FLB16mNuA_ss4_1","Anemone","uA","uA_ss4_1",5
"FLB16mNuA_ss4_2","Anemone","uA","uA_ss4_2",2
"FLB16mNuA_ss4_3","Anemone","uA","uA_ss4_3",3
"FLB16mNuA_ss4_4","Anemone","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Anemone","A","A_ss4_1",1
"FLB38mA_ss4_1","Anemone","A","A_ss4_1",2
"FLB38mA_ss4_2a","Anemone","A","A_ss4_2",1
"FLB38mA_ss4_2b","Anemone","A","A_ss4_2",2
"FLB38mB_ss4_1","Anemone","B","B_ss4_1",2
"FLB45mA_ss4_1","Anemone","A","A_ss4_1",1
"FLB45mA_ss4_2","Anemone","A","A_ss4_2",0
"FLB45mB_ss4_1","Anemone","B","B_ss4_1",0
"FLB45mB_ss4_2","Anemone","B","B_ss4_2",0
"FLB57muA_ss4_1","Anemone","uA","uA_ss4_1",0
"FLB00mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB00mA_ss4_2a","Polytrichum","A","A_ss4_2",58
"FLB00mA_ss4_2b","Polytrichum","A","A_ss4_2",64
"FLB00mB_ss4_1","Polytrichum","B","B_ss4_1",0
"FLB01mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB01mB_ss4_1","Polytrichum","B","B_ss4_1",0
"FLB03mA_ss4_1","Polytrichum","A","A_ss4_1",15
"FLB03mA_ss4_2","Polytrichum","A","A_ss4_2",0
"FLB05mA_ss4_1","Polytrichum","A","A_ss4_1",28
"FLB05mA_ss4_2","Polytrichum","A","A_ss4_2",20
"FLB05mB_ss4_1","Polytrichum","B","B_ss4_1",6
"FLB05mB_ss4_2a","Polytrichum","B","B_ss4_2",9
"FLB05mB_ss4_2b","Polytrichum","B","B_ss4_2",3
"FLB05mB_ss4_3a","Polytrichum","B","B_ss4_3",7
"FLB05mB_ss4_3b","Polytrichum","B","B_ss4_3",5
"FLB06mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB06mA_ss4_2","Polytrichum","A","A_ss4_2",0
"FLB06mB_ss4_1","Polytrichum","B","B_ss4_1",63
"FLB06mB_ss4_2a","Polytrichum","B","B_ss4_2",30
"FLB06mB_ss4_2b","Polytrichum","B","B_ss4_2",39
"FLB08mA_ss4_1","Polytrichum","A","A_ss4_1",557
"FLB08mA_ss4_2b","Polytrichum","A","A_ss4_2",4
"FLB08mB_ss4_1","Polytrichum","B","B_ss4_1",13
"FLB08mB_ss4_2a","Polytrichum","B","B_ss4_2a",0
"FLB10mA_ss4_1","Polytrichum","A","A_ss4_1",5
"FLB10mA_ss4_2a","Polytrichum","A","A_ss4_2",0
"FLB10mA_ss4_2b","Polytrichum","A","A_ss4_2",0
"FLB10mA_ss4_3a","Polytrichum","A","A_ss4_3",0
"FLB10mA_ss4_3b","Polytrichum","A","A_ss4_3",0
"FLB10mB_ss4_1","Polytrichum","B","B_ss4_1",0
"FLB10mB_ss4_2a","Polytrichum","B","B_ss4_2",0
"FLB10mB_ss4_2b","Polytrichum","B","B_ss4_2",0
"FLB10mB_ss4_3a","Polytrichum","B","B_ss4_3",0
"FLB10mB_ss4_3b","Polytrichum","B","B_ss4_3",0
"FLB10mSdA_ss4_1","Polytrichum","dA","dA_ss4_1",21
"FLB10mSdA_ss4_2a","Polytrichum","dA","dA_ss4_2",0
"FLB10mSdA_ss4_2b","Polytrichum","dA","dA_ss4_2",0
"FLB12mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB13mNB_ss4_1","Polytrichum","B","B_ss4_1",0
"FLB16mNdA_ss4_1","Polytrichum","dA","dA_ss4_1",0
"FLB16mNdA_ss4_2a","Polytrichum","dA","dA_ss4_2",0
"FLB16mNdA_ss4_2b","Polytrichum","dA","dA_ss4_2",0
"FLB16mNdB_ss4_1","Polytrichum","dB","dB_ss4_1",3
"FLB16mNdB_ss4_2","Polytrichum","dB","dB_ss4_2",0
"FLB16mNuA_ss4_1","Polytrichum","uA","uA_ss4_1",4
"FLB16mNuA_ss4_2","Polytrichum","uA","uA_ss4_2",0
"FLB16mNuA_ss4_3","Polytrichum","uA","uA_ss4_3",0
"FLB16mNuA_ss4_4","Polytrichum","uA","uA_ss4_4",0
"FLB34mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB38mA_ss4_1","Polytrichum","A","A_ss4_1",0
"FLB38mA_ss4_2a","Polytrichum","A","A_ss4_2",7
"FLB38mA_ss4_2b","Polytrichum","A","A_ss4_2",4
"FLB38mB_ss4_1","Polytrichum","B","B_ss4_1",0
