"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB16mNdB_ds3_1","f__Smithellaceae","dB","dB_ds3_1",1191
"FLB16mNuA_ds2_1","f__Smithellaceae","uA","uA_ds2_1",291
"FLB16mNuA_ds3_1","f__Smithellaceae","uA","uA_ds3_1",615
"FLB16mNuB_ds3_1","f__Smithellaceae","uB","uB_ds3_1",541
"FLB18mB_ds3_1","f__Smithellaceae","B","B_ds3_1",419
"FLB38mA_ds2_1","f__Smithellaceae","A","A_ds2_1",637
"FLB38mA_ds3_1","f__Smithellaceae","A","A_ds3_1",1004
"FLB38mB_ds3_1","f__Smithellaceae","B","B_ds3_1",253
"FLB45mA_ds2_1","f__Smithellaceae","A","A_ds2_1",121
"FLB45mA_ds3_1","f__Smithellaceae","A","A_ds3_1",7355
"FLB45mB_ds3_1","f__Smithellaceae","B","B_ds3_1",3741
"FLB54mA_ds3_1","f__Smithellaceae","A","A_ds3_1",32
"FLB57mdA_ds2_1","f__Smithellaceae","dA","dA_ds2_1",1832
"FLB57mdA_ds2_2","f__Smithellaceae","dA","dA_ds2_2",1736
"FLB57mdA_ds3_1","f__Smithellaceae","dA","dA_ds3_1",5827
"FLB57mdB_ds3_1","f__Smithellaceae","dB","dB_ds3_1",4772
"FLB57muA_ds3_1","f__Smithellaceae","uA","uA_ds3_1",8566
"FLB57muB_ds3_1","f__Smithellaceae","uB","uB_ds3_1",2408
"FLB00mA_ds3_1","f__UBA1163","A","A_ds3_1",679
"FLB00mB_ds3_1","f__UBA1163","B","B_ds3_1",1384
"FLB01mA_ds2_1","f__UBA1163","A","A_ds2_1",7
"FLB01mA_ds3_1","f__UBA1163","A","A_ds3_1",233
"FLB01mB_ds3_1","f__UBA1163","B","B_ds3_1",676
"FLB03mA_ds3_1","f__UBA1163","A","A_ds3_1",99
"FLB05mA_ds3_1","f__UBA1163","A","A_ds3_1",92
"FLB05mB_ds3_1","f__UBA1163","B","B_ds3_1",31
"FLB06mA_ds3_1","f__UBA1163","A","A_ds3_1",436
"FLB06mB_ds3_1","f__UBA1163","B","B_ds3_1",147
"FLB08mA_ds1_1","f__UBA1163","A","A_ds1_1",320
"FLB08mA_ds2_1","f__UBA1163","A","A_ds2_1",680
"FLB08mA_ds3_1","f__UBA1163","A","A_ds3_1",1344
"FLB08mB_ds3_1","f__UBA1163","B","B_ds3_1",392
"FLB10mA_ds3_1","f__UBA1163","A","A_ds3_1",20
"FLB10mB_ds3_1","f__UBA1163","B","B_ds3_1",144
"FLB10mSdA_ds3_1","f__UBA1163","dA","dA_ds3_1",270
"FLB10mSdB_ds3_1","f__UBA1163","dB","dB_ds3_1",171
"FLB12mA_ds3_1","f__UBA1163","A","A_ds3_1",87
"FLB12mB_ds3_1","f__UBA1163","B","B_ds3_1",82
"FLB13mNA_ds3_1","f__UBA1163","A","A_ds3_1",172
"FLB13mNB_ds3_1","f__UBA1163","B","B_ds3_1",140
"FLB13mSA_ds2_1","f__UBA1163","A","A_ds2_1",9
"FLB16mNdA_ds2_1","f__UBA1163","dA","dA_ds2_1",52
"FLB16mNdA_ds3_1","f__UBA1163","dA","dA_ds3_1",224
"FLB16mNdB_ds3_1","f__UBA1163","dB","dB_ds3_1",320
"FLB16mNuA_ds2_1","f__UBA1163","uA","uA_ds2_1",122
"FLB16mNuA_ds3_1","f__UBA1163","uA","uA_ds3_1",227
"FLB16mNuB_ds3_1","f__UBA1163","uB","uB_ds3_1",390
"FLB18mB_ds3_1","f__UBA1163","B","B_ds3_1",505
"FLB38mA_ds2_1","f__UBA1163","A","A_ds2_1",1533
"FLB38mA_ds3_1","f__UBA1163","A","A_ds3_1",6378
"FLB38mB_ds3_1","f__UBA1163","B","B_ds3_1",1241
"FLB45mA_ds2_1","f__UBA1163","A","A_ds2_1",214
"FLB45mA_ds3_1","f__UBA1163","A","A_ds3_1",15362
"FLB45mB_ds3_1","f__UBA1163","B","B_ds3_1",9186
"FLB54mA_ds3_1","f__UBA1163","A","A_ds3_1",404
"FLB57mdA_ds2_1","f__UBA1163","dA","dA_ds2_1",399
"FLB57mdA_ds2_2","f__UBA1163","dA","dA_ds2_2",322
"FLB57mdA_ds3_1","f__UBA1163","dA","dA_ds3_1",990
"FLB57mdB_ds3_1","f__UBA1163","dB","dB_ds3_1",136
"FLB57muA_ds3_1","f__UBA1163","uA","uA_ds3_1",2465
"FLB57muB_ds3_1","f__UBA1163","uB","uB_ds3_1",111
"FLB00mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",90
"FLB00mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",196
"FLB01mA_ds2_1","f__Methanotrichaceae","A","A_ds2_1",1
"FLB01mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",20
"FLB01mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",166
"FLB03mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",19
"FLB05mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",17
"FLB05mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",24
"FLB06mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",269
"FLB06mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",629
"FLB08mA_ds1_1","f__Methanotrichaceae","A","A_ds1_1",149
"FLB08mA_ds2_1","f__Methanotrichaceae","A","A_ds2_1",314
"FLB08mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",160
"FLB08mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",39
"FLB10mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",1
"FLB10mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",14
"FLB10mSdA_ds3_1","f__Methanotrichaceae","dA","dA_ds3_1",35
"FLB10mSdB_ds3_1","f__Methanotrichaceae","dB","dB_ds3_1",28
"FLB12mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",39
"FLB12mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",101
"FLB13mNA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",438
"FLB13mNB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",613
"FLB13mSA_ds2_1","f__Methanotrichaceae","A","A_ds2_1",3
"FLB16mNdA_ds2_1","f__Methanotrichaceae","dA","dA_ds2_1",10
"FLB16mNdA_ds3_1","f__Methanotrichaceae","dA","dA_ds3_1",717
"FLB16mNdB_ds3_1","f__Methanotrichaceae","dB","dB_ds3_1",966
"FLB16mNuA_ds2_1","f__Methanotrichaceae","uA","uA_ds2_1",83
"FLB16mNuA_ds3_1","f__Methanotrichaceae","uA","uA_ds3_1",483
"FLB16mNuB_ds3_1","f__Methanotrichaceae","uB","uB_ds3_1",403
"FLB18mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",178
"FLB38mA_ds2_1","f__Methanotrichaceae","A","A_ds2_1",1482
"FLB38mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",4120
"FLB38mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",1201
"FLB45mA_ds2_1","f__Methanotrichaceae","A","A_ds2_1",368
"FLB45mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",18554
"FLB45mB_ds3_1","f__Methanotrichaceae","B","B_ds3_1",13284
"FLB54mA_ds3_1","f__Methanotrichaceae","A","A_ds3_1",81
"FLB57mdA_ds2_1","f__Methanotrichaceae","dA","dA_ds2_1",183
"FLB57mdA_ds2_2","f__Methanotrichaceae","dA","dA_ds2_2",378
"FLB57mdA_ds3_1","f__Methanotrichaceae","dA","dA_ds3_1",515
"FLB57mdB_ds3_1","f__Methanotrichaceae","dB","dB_ds3_1",507
"FLB57muA_ds3_1","f__Methanotrichaceae","uA","uA_ds3_1",6146
"FLB57muB_ds3_1","f__Methanotrichaceae","uB","uB_ds3_1",107
"FLB00mA_ds3_1","f__UBA2199","A","A_ds3_1",52
"FLB00mB_ds3_1","f__UBA2199","B","B_ds3_1",112
"FLB01mA_ds2_1","f__UBA2199","A","A_ds2_1",9
"FLB01mA_ds3_1","f__UBA2199","A","A_ds3_1",230
"FLB01mB_ds3_1","f__UBA2199","B","B_ds3_1",1410
"FLB03mA_ds3_1","f__UBA2199","A","A_ds3_1",229
"FLB05mA_ds3_1","f__UBA2199","A","A_ds3_1",112
"FLB05mB_ds3_1","f__UBA2199","B","B_ds3_1",68
"FLB06mA_ds3_1","f__UBA2199","A","A_ds3_1",394
"FLB06mB_ds3_1","f__UBA2199","B","B_ds3_1",450
"FLB08mA_ds1_1","f__UBA2199","A","A_ds1_1",473
"FLB08mA_ds2_1","f__UBA2199","A","A_ds2_1",673
"FLB08mA_ds3_1","f__UBA2199","A","A_ds3_1",897
"FLB08mB_ds3_1","f__UBA2199","B","B_ds3_1",636
"FLB10mA_ds3_1","f__UBA2199","A","A_ds3_1",282
"FLB10mB_ds3_1","f__UBA2199","B","B_ds3_1",1089
"FLB10mSdA_ds3_1","f__UBA2199","dA","dA_ds3_1",833
"FLB10mSdB_ds3_1","f__UBA2199","dB","dB_ds3_1",300
"FLB12mA_ds3_1","f__UBA2199","A","A_ds3_1",785
"FLB12mB_ds3_1","f__UBA2199","B","B_ds3_1",690
"FLB13mNA_ds3_1","f__UBA2199","A","A_ds3_1",1072
"FLB13mNB_ds3_1","f__UBA2199","B","B_ds3_1",1265
"FLB13mSA_ds2_1","f__UBA2199","A","A_ds2_1",11
"FLB16mNdA_ds2_1","f__UBA2199","dA","dA_ds2_1",606
"FLB16mNdA_ds3_1","f__UBA2199","dA","dA_ds3_1",2850
"FLB16mNdB_ds3_1","f__UBA2199","dB","dB_ds3_1",3344
"FLB16mNuA_ds2_1","f__UBA2199","uA","uA_ds2_1",696
"FLB16mNuA_ds3_1","f__UBA2199","uA","uA_ds3_1",1770
"FLB16mNuB_ds3_1","f__UBA2199","uB","uB_ds3_1",1456
"FLB18mB_ds3_1","f__UBA2199","B","B_ds3_1",291
"FLB38mA_ds2_1","f__UBA2199","A","A_ds2_1",1122
"FLB38mA_ds3_1","f__UBA2199","A","A_ds3_1",2244
"FLB38mB_ds3_1","f__UBA2199","B","B_ds3_1",527
"FLB45mA_ds2_1","f__UBA2199","A","A_ds2_1",147
"FLB45mA_ds3_1","f__UBA2199","A","A_ds3_1",9543
"FLB45mB_ds3_1","f__UBA2199","B","B_ds3_1",5123
"FLB54mA_ds3_1","f__UBA2199","A","A_ds3_1",28
"FLB57mdA_ds2_1","f__UBA2199","dA","dA_ds2_1",360
"FLB57mdA_ds2_2","f__UBA2199","dA","dA_ds2_2",371
"FLB57mdA_ds3_1","f__UBA2199","dA","dA_ds3_1",922
"FLB57mdB_ds3_1","f__UBA2199","dB","dB_ds3_1",784
"FLB57muA_ds3_1","f__UBA2199","uA","uA_ds3_1",1305
"FLB57muB_ds3_1","f__UBA2199","uB","uB_ds3_1",379
"FLB00mA_ds3_1","f__DSM-27016","A","A_ds3_1",45
"FLB00mB_ds3_1","f__DSM-27016","B","B_ds3_1",68
"FLB01mA_ds2_1","f__DSM-27016","A","A_ds2_1",3
"FLB01mA_ds3_1","f__DSM-27016","A","A_ds3_1",79
"FLB01mB_ds3_1","f__DSM-27016","B","B_ds3_1",36
"FLB03mA_ds3_1","f__DSM-27016","A","A_ds3_1",63
"FLB05mA_ds3_1","f__DSM-27016","A","A_ds3_1",172
"FLB05mB_ds3_1","f__DSM-27016","B","B_ds3_1",41
"FLB06mA_ds3_1","f__DSM-27016","A","A_ds3_1",193
"FLB06mB_ds3_1","f__DSM-27016","B","B_ds3_1",151
"FLB08mA_ds1_1","f__DSM-27016","A","A_ds1_1",2025
"FLB08mA_ds2_1","f__DSM-27016","A","A_ds2_1",4298
"FLB08mA_ds3_1","f__DSM-27016","A","A_ds3_1",2693
"FLB08mB_ds3_1","f__DSM-27016","B","B_ds3_1",1281
"FLB10mA_ds3_1","f__DSM-27016","A","A_ds3_1",47
"FLB10mB_ds3_1","f__DSM-27016","B","B_ds3_1",141
"FLB10mSdA_ds3_1","f__DSM-27016","dA","dA_ds3_1",314
"FLB10mSdB_ds3_1","f__DSM-27016","dB","dB_ds3_1",124
"FLB12mA_ds3_1","f__DSM-27016","A","A_ds3_1",424
"FLB12mB_ds3_1","f__DSM-27016","B","B_ds3_1",423
"FLB13mNA_ds3_1","f__DSM-27016","A","A_ds3_1",298
"FLB13mNB_ds3_1","f__DSM-27016","B","B_ds3_1",374
"FLB13mSA_ds2_1","f__DSM-27016","A","A_ds2_1",161
"FLB16mNdA_ds2_1","f__DSM-27016","dA","dA_ds2_1",102
"FLB16mNdA_ds3_1","f__DSM-27016","dA","dA_ds3_1",573
"FLB16mNdB_ds3_1","f__DSM-27016","dB","dB_ds3_1",451
"FLB16mNuA_ds2_1","f__DSM-27016","uA","uA_ds2_1",233
"FLB16mNuA_ds3_1","f__DSM-27016","uA","uA_ds3_1",589
"FLB16mNuB_ds3_1","f__DSM-27016","uB","uB_ds3_1",360
"FLB18mB_ds3_1","f__DSM-27016","B","B_ds3_1",240
"FLB38mA_ds2_1","f__DSM-27016","A","A_ds2_1",319
"FLB38mA_ds3_1","f__DSM-27016","A","A_ds3_1",689
"FLB38mB_ds3_1","f__DSM-27016","B","B_ds3_1",413
"FLB45mA_ds2_1","f__DSM-27016","A","A_ds2_1",86
"FLB45mA_ds3_1","f__DSM-27016","A","A_ds3_1",13450
"FLB45mB_ds3_1","f__DSM-27016","B","B_ds3_1",2213
"FLB54mA_ds3_1","f__DSM-27016","A","A_ds3_1",11
"FLB57mdA_ds2_1","f__DSM-27016","dA","dA_ds2_1",900
"FLB57mdA_ds2_2","f__DSM-27016","dA","dA_ds2_2",650
"FLB57mdA_ds3_1","f__DSM-27016","dA","dA_ds3_1",2462
"FLB57mdB_ds3_1","f__DSM-27016","dB","dB_ds3_1",513
"FLB57muA_ds3_1","f__DSM-27016","uA","uA_ds3_1",1574
"FLB57muB_ds3_1","f__DSM-27016","uB","uB_ds3_1",349
"FLB00mA_ds3_1","f__UBA9673","A","A_ds3_1",3451
"FLB00mB_ds3_1","f__UBA9673","B","B_ds3_1",4559
"FLB01mA_ds2_1","f__UBA9673","A","A_ds2_1",138
"FLB01mA_ds3_1","f__UBA9673","A","A_ds3_1",12745
"FLB01mB_ds3_1","f__UBA9673","B","B_ds3_1",8521
"FLB03mA_ds3_1","f__UBA9673","A","A_ds3_1",7373
"FLB05mA_ds3_1","f__UBA9673","A","A_ds3_1",495
"FLB05mB_ds3_1","f__UBA9673","B","B_ds3_1",387
"FLB06mA_ds3_1","f__UBA9673","A","A_ds3_1",169
"FLB06mB_ds3_1","f__UBA9673","B","B_ds3_1",94
"FLB08mA_ds1_1","f__UBA9673","A","A_ds1_1",52
"FLB08mA_ds2_1","f__UBA9673","A","A_ds2_1",40
"FLB08mA_ds3_1","f__UBA9673","A","A_ds3_1",348
"FLB08mB_ds3_1","f__UBA9673","B","B_ds3_1",55
"FLB10mA_ds3_1","f__UBA9673","A","A_ds3_1",21
"FLB10mB_ds3_1","f__UBA9673","B","B_ds3_1",21
"FLB10mSdA_ds3_1","f__UBA9673","dA","dA_ds3_1",5
"FLB10mSdB_ds3_1","f__UBA9673","dB","dB_ds3_1",5
"FLB12mA_ds3_1","f__UBA9673","A","A_ds3_1",24
"FLB12mB_ds3_1","f__UBA9673","B","B_ds3_1",24
"FLB13mNA_ds3_1","f__UBA9673","A","A_ds3_1",2
"FLB13mNB_ds3_1","f__UBA9673","B","B_ds3_1",4
"FLB13mSA_ds2_1","f__UBA9673","A","A_ds2_1",4
"FLB16mNdA_ds2_1","f__UBA9673","dA","dA_ds2_1",9
"FLB16mNdA_ds3_1","f__UBA9673","dA","dA_ds3_1",35
"FLB16mNdB_ds3_1","f__UBA9673","dB","dB_ds3_1",64
"FLB16mNuA_ds2_1","f__UBA9673","uA","uA_ds2_1",3
"FLB16mNuA_ds3_1","f__UBA9673","uA","uA_ds3_1",10
"FLB16mNuB_ds3_1","f__UBA9673","uB","uB_ds3_1",23
"FLB18mB_ds3_1","f__UBA9673","B","B_ds3_1",53
"FLB38mA_ds2_1","f__UBA9673","A","A_ds2_1",104
"FLB38mA_ds3_1","f__UBA9673","A","A_ds3_1",454
"FLB38mB_ds3_1","f__UBA9673","B","B_ds3_1",52
"FLB45mA_ds2_1","f__UBA9673","A","A_ds2_1",103
"FLB45mA_ds3_1","f__UBA9673","A","A_ds3_1",970
"FLB45mB_ds3_1","f__UBA9673","B","B_ds3_1",1283
"FLB54mA_ds3_1","f__UBA9673","A","A_ds3_1",66
"FLB57mdA_ds2_1","f__UBA9673","dA","dA_ds2_1",180
"FLB57mdA_ds2_2","f__UBA9673","dA","dA_ds2_2",148
"FLB57mdA_ds3_1","f__UBA9673","dA","dA_ds3_1",601
"FLB57mdB_ds3_1","f__UBA9673","dB","dB_ds3_1",323
"FLB57muA_ds3_1","f__UBA9673","uA","uA_ds3_1",542
"FLB57muB_ds3_1","f__UBA9673","uB","uB_ds3_1",163
"FLB00mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",733
"FLB00mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",1590
"FLB01mA_ds2_1","f__Terrimicrobiaceae","A","A_ds2_1",47
"FLB01mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",2781
"FLB01mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",4966
"FLB03mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",1733
"FLB05mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",1238
"FLB05mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",676
"FLB06mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",1890
"FLB06mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",1750
"FLB08mA_ds1_1","f__Terrimicrobiaceae","A","A_ds1_1",570
"FLB08mA_ds2_1","f__Terrimicrobiaceae","A","A_ds2_1",885
"FLB08mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",2357
"FLB08mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",2794
"FLB10mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",162
"FLB10mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",451
"FLB10mSdA_ds3_1","f__Terrimicrobiaceae","dA","dA_ds3_1",1411
"FLB10mSdB_ds3_1","f__Terrimicrobiaceae","dB","dB_ds3_1",732
"FLB12mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",304
"FLB12mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",220
"FLB13mNA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",280
"FLB13mNB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",1282
"FLB13mSA_ds2_1","f__Terrimicrobiaceae","A","A_ds2_1",6
"FLB16mNdA_ds2_1","f__Terrimicrobiaceae","dA","dA_ds2_1",322
"FLB16mNdA_ds3_1","f__Terrimicrobiaceae","dA","dA_ds3_1",992
"FLB16mNdB_ds3_1","f__Terrimicrobiaceae","dB","dB_ds3_1",1697
"FLB16mNuA_ds2_1","f__Terrimicrobiaceae","uA","uA_ds2_1",679
"FLB16mNuA_ds3_1","f__Terrimicrobiaceae","uA","uA_ds3_1",1374
"FLB16mNuB_ds3_1","f__Terrimicrobiaceae","uB","uB_ds3_1",527
"FLB18mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",892
"FLB38mA_ds2_1","f__Terrimicrobiaceae","A","A_ds2_1",189
"FLB38mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",758
"FLB38mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",145
"FLB45mA_ds2_1","f__Terrimicrobiaceae","A","A_ds2_1",8
"FLB45mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",361
"FLB45mB_ds3_1","f__Terrimicrobiaceae","B","B_ds3_1",190
"FLB54mA_ds3_1","f__Terrimicrobiaceae","A","A_ds3_1",63
"FLB57mdA_ds2_1","f__Terrimicrobiaceae","dA","dA_ds2_1",25
"FLB57mdA_ds2_2","f__Terrimicrobiaceae","dA","dA_ds2_2",27
"FLB57mdA_ds3_1","f__Terrimicrobiaceae","dA","dA_ds3_1",96
"FLB57mdB_ds3_1","f__Terrimicrobiaceae","dB","dB_ds3_1",28
"FLB57muA_ds3_1","f__Terrimicrobiaceae","uA","uA_ds3_1",93
"FLB57muB_ds3_1","f__Terrimicrobiaceae","uB","uB_ds3_1",11
"FLB00mA_ds3_1","f__UBA2185","A","A_ds3_1",271
"FLB00mB_ds3_1","f__UBA2185","B","B_ds3_1",474
"FLB01mA_ds2_1","f__UBA2185","A","A_ds2_1",25
"FLB01mA_ds3_1","f__UBA2185","A","A_ds3_1",205
"FLB01mB_ds3_1","f__UBA2185","B","B_ds3_1",4937
"FLB03mA_ds3_1","f__UBA2185","A","A_ds3_1",280
"FLB05mA_ds3_1","f__UBA2185","A","A_ds3_1",128
"FLB05mB_ds3_1","f__UBA2185","B","B_ds3_1",35
"FLB06mA_ds3_1","f__UBA2185","A","A_ds3_1",267
"FLB06mB_ds3_1","f__UBA2185","B","B_ds3_1",161
"FLB08mA_ds1_1","f__UBA2185","A","A_ds1_1",246
"FLB08mA_ds2_1","f__UBA2185","A","A_ds2_1",344
"FLB08mA_ds3_1","f__UBA2185","A","A_ds3_1",834
"FLB08mB_ds3_1","f__UBA2185","B","B_ds3_1",187
"FLB10mA_ds3_1","f__UBA2185","A","A_ds3_1",254
"FLB10mB_ds3_1","f__UBA2185","B","B_ds3_1",1500
"FLB10mSdA_ds3_1","f__UBA2185","dA","dA_ds3_1",94
"FLB10mSdB_ds3_1","f__UBA2185","dB","dB_ds3_1",48
"FLB12mA_ds3_1","f__UBA2185","A","A_ds3_1",370
"FLB12mB_ds3_1","f__UBA2185","B","B_ds3_1",395
"FLB13mNA_ds3_1","f__UBA2185","A","A_ds3_1",596
"FLB13mNB_ds3_1","f__UBA2185","B","B_ds3_1",470
"FLB13mSA_ds2_1","f__UBA2185","A","A_ds2_1",2
"FLB16mNdA_ds2_1","f__UBA2185","dA","dA_ds2_1",76
"FLB16mNdA_ds3_1","f__UBA2185","dA","dA_ds3_1",513
"FLB16mNdB_ds3_1","f__UBA2185","dB","dB_ds3_1",893
"FLB16mNuA_ds2_1","f__UBA2185","uA","uA_ds2_1",138
"FLB16mNuA_ds3_1","f__UBA2185","uA","uA_ds3_1",399
"FLB16mNuB_ds3_1","f__UBA2185","uB","uB_ds3_1",712
"FLB18mB_ds3_1","f__UBA2185","B","B_ds3_1",93
"FLB38mA_ds2_1","f__UBA2185","A","A_ds2_1",367
"FLB38mA_ds3_1","f__UBA2185","A","A_ds3_1",1886
"FLB38mB_ds3_1","f__UBA2185","B","B_ds3_1",402
"FLB45mA_ds2_1","f__UBA2185","A","A_ds2_1",138
"FLB45mA_ds3_1","f__UBA2185","A","A_ds3_1",10915
"FLB45mB_ds3_1","f__UBA2185","B","B_ds3_1",4274
"FLB54mA_ds3_1","f__UBA2185","A","A_ds3_1",26
"FLB57mdA_ds2_1","f__UBA2185","dA","dA_ds2_1",318
"FLB57mdA_ds2_2","f__UBA2185","dA","dA_ds2_2",274
"FLB57mdA_ds3_1","f__UBA2185","dA","dA_ds3_1",1025
"FLB57mdB_ds3_1","f__UBA2185","dB","dB_ds3_1",176
"FLB57muA_ds3_1","f__UBA2185","uA","uA_ds3_1",1675
"FLB57muB_ds3_1","f__UBA2185","uB","uB_ds3_1",400
"FLB00mA_ds3_1","f__JANLFM01","A","A_ds3_1",271
"FLB00mB_ds3_1","f__JANLFM01","B","B_ds3_1",546
"FLB01mA_ds2_1","f__JANLFM01","A","A_ds2_1",0
"FLB01mA_ds3_1","f__JANLFM01","A","A_ds3_1",50
"FLB01mB_ds3_1","f__JANLFM01","B","B_ds3_1",24
"FLB03mA_ds3_1","f__JANLFM01","A","A_ds3_1",178
"FLB05mA_ds3_1","f__JANLFM01","A","A_ds3_1",170
"FLB05mB_ds3_1","f__JANLFM01","B","B_ds3_1",46
"FLB06mA_ds3_1","f__JANLFM01","A","A_ds3_1",672
"FLB06mB_ds3_1","f__JANLFM01","B","B_ds3_1",533
"FLB08mA_ds1_1","f__JANLFM01","A","A_ds1_1",1293
"FLB08mA_ds2_1","f__JANLFM01","A","A_ds2_1",1949
"FLB08mA_ds3_1","f__JANLFM01","A","A_ds3_1",4337
"FLB08mB_ds3_1","f__JANLFM01","B","B_ds3_1",1076
"FLB10mA_ds3_1","f__JANLFM01","A","A_ds3_1",36
"FLB10mB_ds3_1","f__JANLFM01","B","B_ds3_1",287
"FLB10mSdA_ds3_1","f__JANLFM01","dA","dA_ds3_1",292
"FLB10mSdB_ds3_1","f__JANLFM01","dB","dB_ds3_1",143
"FLB12mA_ds3_1","f__JANLFM01","A","A_ds3_1",181
"FLB12mB_ds3_1","f__JANLFM01","B","B_ds3_1",228
"FLB13mNA_ds3_1","f__JANLFM01","A","A_ds3_1",182
"FLB13mNB_ds3_1","f__JANLFM01","B","B_ds3_1",185
"FLB13mSA_ds2_1","f__JANLFM01","A","A_ds2_1",7
"FLB16mNdA_ds2_1","f__JANLFM01","dA","dA_ds2_1",121
"FLB16mNdA_ds3_1","f__JANLFM01","dA","dA_ds3_1",366
"FLB16mNdB_ds3_1","f__JANLFM01","dB","dB_ds3_1",631
"FLB16mNuA_ds2_1","f__JANLFM01","uA","uA_ds2_1",166
"FLB16mNuA_ds3_1","f__JANLFM01","uA","uA_ds3_1",337
"FLB16mNuB_ds3_1","f__JANLFM01","uB","uB_ds3_1",300
"FLB18mB_ds3_1","f__JANLFM01","B","B_ds3_1",374
"FLB38mA_ds2_1","f__JANLFM01","A","A_ds2_1",634
"FLB38mA_ds3_1","f__JANLFM01","A","A_ds3_1",1749
"FLB38mB_ds3_1","f__JANLFM01","B","B_ds3_1",367
"FLB45mA_ds2_1","f__JANLFM01","A","A_ds2_1",106
"FLB45mA_ds3_1","f__JANLFM01","A","A_ds3_1",6395
"FLB45mB_ds3_1","f__JANLFM01","B","B_ds3_1",3115
"FLB54mA_ds3_1","f__JANLFM01","A","A_ds3_1",65
"FLB57mdA_ds2_1","f__JANLFM01","dA","dA_ds2_1",241
"FLB57mdA_ds2_2","f__JANLFM01","dA","dA_ds2_2",206
"FLB57mdA_ds3_1","f__JANLFM01","dA","dA_ds3_1",740
"FLB57mdB_ds3_1","f__JANLFM01","dB","dB_ds3_1",92
"FLB57muA_ds3_1","f__JANLFM01","uA","uA_ds3_1",521
"FLB57muB_ds3_1","f__JANLFM01","uB","uB_ds3_1",58
"FLB00mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",99
"FLB00mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",158
"FLB01mA_ds2_1","f__RBG-13-42-11","A","A_ds2_1",1
"FLB01mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",5
"FLB01mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",2
"FLB03mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",67
"FLB05mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",66
"FLB05mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",37
"FLB06mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",288
"FLB06mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",176
"FLB08mA_ds1_1","f__RBG-13-42-11","A","A_ds1_1",319
"FLB08mA_ds2_1","f__RBG-13-42-11","A","A_ds2_1",500
"FLB08mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",1218
"FLB08mB_ds3_1","f__RBG-13-42-11","B","B_ds3_1",348
"FLB10mA_ds3_1","f__RBG-13-42-11","A","A_ds3_1",13
